ID,Category
69666645,FITNESS
29319314,FITNESS
15932017,FITNESS
19938081,FITNESS
17576030,FITNESS
28172023,FITNESS
24708621,FITNESS
67032711,FITNESS
19975121,FITNESS
29792535,FITNESS
57575888,FITNESS
19037403,FITNESS
35302620,FITNESS
17658471,FITNESS
27903191,FITNESS
56286525,FITNESS
29425788,FITNESS
10333051,FITNESS
23477199,FITNESS
25507648,FITNESS
16038911,FITNESS
20279756,FITNESS
55746506,FITNESS
95769832,FITNESS
20457611,FITNESS
29165698,FITNESS
77266989,FITNESS
10428916,FITNESS
36139251,FITNESS
19774173,FITNESS
10816645,FITNESS
29306433,FITNESS
16605352,FITNESS
14515954,FITNESS
25838512,FITNESS
89858892,FITNESS
69336473,AGRICULTURE
17312146,AGRICULTURE
26921245,AGRICULTURE
55712978,AGRICULTURE
29897742,AGRICULTURE
28165687,AGRICULTURE
37201447,AGRICULTURE
14140903,AGRICULTURE
16661264,AGRICULTURE
17640785,AGRICULTURE
36102323,AGRICULTURE
19532392,AGRICULTURE
30437583,AGRICULTURE
28247753,AGRICULTURE
26070334,AGRICULTURE
69360287,AGRICULTURE
11676151,AGRICULTURE
24001783,AGRICULTURE
81042872,AGRICULTURE
84512719,AGRICULTURE
24397882,AGRICULTURE
62994611,AGRICULTURE
21868149,AGRICULTURE
16849128,AGRICULTURE
56068028,AGRICULTURE
29510501,AGRICULTURE
20969119,AGRICULTURE
10953078,AGRICULTURE
29968330,AGRICULTURE
34141299,AGRICULTURE
18242317,AGRICULTURE
11813872,AGRICULTURE
40882926,AGRICULTURE
20006992,AGRICULTURE
24416961,AGRICULTURE
19851252,AGRICULTURE
15053703,AGRICULTURE
21134923,AGRICULTURE
27689009,AGRICULTURE
79536879,AGRICULTURE
18264694,AGRICULTURE
24068423,AGRICULTURE
16653657,AGRICULTURE
29142288,AGRICULTURE
16172429,AGRICULTURE
12341902,AGRICULTURE
54246169,AGRICULTURE
69859102,AGRICULTURE
29746235,AGRICULTURE
37292350,AGRICULTURE
38216888,AGRICULTURE
17499196,AGRICULTURE
11197262,AGRICULTURE
23631188,AGRICULTURE
16507693,AGRICULTURE
27888251,AGRICULTURE
89740812,AGRICULTURE
15603319,AGRICULTURE
55500538,AGRICULTURE
12674256,AGRICULTURE
26835781,AGRICULTURE
15546686,AGRICULTURE
28733974,AGRICULTURE
84373843,FINANCE
33685988,FINANCE
15717923,FINANCE
62850928,FINANCE
24530382,FINANCE
24967652,FINANCE
16449850,FINANCE
74849878,FINANCE
25330083,FINANCE
24854026,FINANCE
18072085,FINANCE
24833063,FINANCE
24411323,FINANCE
88038965,FINANCE
18636651,FINANCE
19405513,FINANCE
58165257,FINANCE
11490673,FINANCE
47410104,FINANCE
70541112,FINANCE
15224503,FINANCE
37931076,FINANCE
24670867,FINANCE
26750846,FINANCE
92524964,FINANCE
23955183,FINANCE
39675895,FINANCE
15891494,FINANCE
31948488,FINANCE
48285304,FINANCE
11441764,FINANCE
59450123,FINANCE
14413148,FINANCE
20969845,FINANCE
26530575,FINANCE
81677620,FINANCE
28396458,FINANCE
59818742,FINANCE
22492537,FINANCE
19243556,FINANCE
59938965,FINANCE
17880988,FINANCE
27789372,FINANCE
25678238,FINANCE
84356308,FINANCE
25101183,FINANCE
18640927,FINANCE
57088974,FINANCE
26231609,FINANCE
77638654,FINANCE
27409087,FINANCE
20836112,FINANCE
86549455,FINANCE
72136463,FINANCE
59777056,FINANCE
22720697,FINANCE
26767199,FINANCE
66741193,FINANCE
20977412,FINANCE
15792052,FINANCE
28522529,FINANCE
28724469,FINANCE
24553863,FINANCE
27018361,FINANCE
34250007,FINANCE
38907798,FINANCE
21912637,FINANCE
20275356,FINANCE
76454959,FINANCE
20705888,FINANCE
39295103,FINANCE
23354541,FINANCE
26013403,FINANCE
17392859,FINANCE
28623782,FINANCE
61634281,FINANCE
27914096,FINANCE
18024825,FINANCE
14408510,FINANCE
29494962,FINANCE
91564103,FINANCE
28973180,FINANCE
16426777,FINANCE
38225199,FINANCE
29648950,FINANCE
38441665,FINANCE
28758002,FINANCE
11877150,FINANCE
14181049,FINANCE
26961846,FINANCE
22622351,FINANCE
14106638,FINANCE
24611721,FINANCE
93653247,FINANCE
15011085,FINANCE
98513424,FINANCE
19147603,FINANCE
69487178,FINANCE
20918464,FINANCE
86595128,FINANCE
25497147,FINANCE
74512244,FINANCE
20880935,FINANCE
95519832,FINANCE
19540089,FINANCE
29612672,FINANCE
78229715,FINANCE
12071138,FINANCE
23573064,FINANCE
29998869,FINANCE
81217013,FINANCE
18975686,FINANCE
17775916,FINANCE
27330027,FINANCE
14722634,FINANCE
10549585,FINANCE
12858898,FINANCE
28398216,FINANCE
26829350,BPO
11183737,BPO
95625660,BPO
41152404,BPO
18589927,BPO
57706851,BPO
30709029,BPO
19362586,BPO
69097572,BPO
23933031,BPO
45077654,BPO
63158213,BPO
13964744,BPO
79261033,BPO
16492045,BPO
15145575,BPO
38707449,BPO
31064969,BPO
27710853,BPO
89512321,BPO
24727739,BPO
15573418,BPO
